year,track_name,artist_name,artist_id
2022,"Let Me Sing, Let Me Sing",Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2022,Eu Quero É Botar Meu Bloco Na Rua,Sérgio Sampaio,0ttwBh6o5To3XujSD4x3uA
2022,Aprendiz De Feiticeiro,Cássia Eller,10naVTwNjE50daQVrN0bXh
2022,Lágrimas Sofridas,Los Hermanos,7Brxri4l1ATShikyHXsEr6
2022,Eu Sou Egoísta,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2022,Ninguém vive por mim,Sérgio Sampaio,0ttwBh6o5To3XujSD4x3uA
2022,O RITMO E A RAIVA,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2022,Azedume,Los Hermanos,7Brxri4l1ATShikyHXsEr6
2022,Abre-Te Sésamo,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2022,Everything Sux,Descendents,1FGH4Bh7g9W6V4fUcKZWp5
2022,FIM DO FIM,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2022,Vesti Azul,Wilson Simonal,6DqFCzjARUV3xH9meu3Bya
2022,Aluga-Se,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2022,Os Alquimistas Estão Chegando Os Alquimistas,Jorge Ben Jor,5JYtpnUKxAzXfHEYpOeeit
2022,PUXA FUMO,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2022,Kilario,Di Melo,4KyZtyl55zzHoBJUp07Doe
2022,Cachorro-Urubú,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2022,Take Five,King Tubby,1AMMMSq3rJdZtFGnBXEkz7
2022,Brasília,Sérgio Sampaio,0ttwBh6o5To3XujSD4x3uA
2022,Sentimento Blues,daBossa,64jv4PdBRwMSjH5DMBWBnp
2022,King Kunta,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2022,Mosca Na Sopa,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2022,A Vida Em Seus Métodos Diz Calma,Di Melo,4KyZtyl55zzHoBJUp07Doe
2022,Partido Alto - Ao Vivo,Cássia Eller,10naVTwNjE50daQVrN0bXh
2022,Cala A Boca Zebedeu,Sérgio Sampaio,0ttwBh6o5To3XujSD4x3uA
2022,Canceriano Sem Lar (Clínica Tobias Blues),Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2022,Essa Moça Tá Diferente,Chico Buarque,6tOsSffQQIXmK8TqsDck8t
2022,War Pigs,CAKE,6A43Djmhbe9100UwnI7epV
2022,Lero-Lero,Edu Lobo,6u5P4S3NSj4EDNegDlOevO
2022,Cantar,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2022,DISTOPIA,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2022,Retrato Pra Iaia,Los Hermanos,7Brxri4l1ATShikyHXsEr6
2022,Umaextrapunkprumextrafunk,Black Alien,6aCbXH85qN6xo54C7atSMx
2022,Sapato 36,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2022,JARDINEIRO,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2022,Sabotage,Beastie Boys,03r4iKL2g2442PT9n2UKsx
2022,Refuse / Resist,Sepultura,6JW8wliOEwaDZ231ZY7cf4
2022,Pagando brabo,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2022,Handsworth Revolution,Steel Pulse,6UL7BodGc5iVmQGlMwHR0g
2022,War Ina Babylon,Max Romeo,45QpZznbXYo3nWy0TIhvgv
2022,I Am The Upsetter,"Lee ""Scratch"" Perry",1TsG4AumsMt1Tcq2nHpov9
2022,Senhora Dona Persona (Pesadelo Mitológico Número 3),Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2022,Reza vela,O Rappa,1A5QJAC1vdhbhPE25Q0x0f
2022,As Good As You've Been to This World,Janis Joplin,4NgfOZCL9Ml67xzM0xzIvC
2022,We Cry Together,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2022,Cruel,Sérgio Sampaio,0ttwBh6o5To3XujSD4x3uA
2022,6 Foot 7 Foot,Lil Wayne,55Aa2cqylxrFIXC767Z865
2022,Maré,Rodrigo Amarante,0UOrkpzPED604dKzxgfJqg
2022,N95,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2022,Vá Morar Com O Diabo - Ao Vivo,Cássia Eller,10naVTwNjE50daQVrN0bXh
2022,Judas,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2022,Reconvexo - Ao Vivo,Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ
2022,Sem Ter Você,Los Hermanos,7Brxri4l1ATShikyHXsEr6
2022,Pega a Manha,Câmbio Negro,5Wb0tbl65WNfFlIjGMY7CV
2022,Alright,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2022,Pra Aquietar,Luiz Melodia,1zZjt7cDeeJSLWZYK34r7W
2022,I Don't F**k With You,Trinix Remix,0RvjLz7klSc5lNgxX7EiVZ
2022,Coffee Mug,Descendents,1FGH4Bh7g9W6V4fUcKZWp5
2022,Blood Sugar Sex Magik,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5
2022,Cachaça Mecânica,Erasmo Carlos,6cHQUDAPGKRE2NbVjBlOcz
2022,Our Town,Sticky Fingers,3ZGr7nQBXDU2WhyXgRVbt0
2022,AINDA,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2022,Não Vou Ficar,Tim Maia,0jOs0wnXCu1bGGP7kh5uIu
2022,Siga,Dead Fish,7Lvg39k5XgXevGR767ikYI
2022,Swing Easy,The Skatalites,4og9jrin5xH5JiFPbeGUPb
2022,AMNÉSIA,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2022,Funky Kingston,Toots & The Maytals,6ZFv3wQwwWPiVDWhv0mjQK
2022,Legalize It,Peter Tosh,0oea1hwGMfUxZbLxJc1XUN
2022,Pressure Drop - Single Version,Toots & The Maytals,6ZFv3wQwwWPiVDWhv0mjQK
2022,ELES SENTEM TAMBÉM,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2022,Let Down,Easy Star All-Stars,5FWTu1MZdB5fjKif2rZldJ
2022,"Get Up, Stand Up",Peter Tosh,0oea1hwGMfUxZbLxJc1XUN
2021,Aponte pro Espelho,Pense,5u7Nm1nRMAHWrzoVmCP7fo
2021,King Kunta,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2021,Siga,Dead Fish,7Lvg39k5XgXevGR767ikYI
2021,Eu Não Posso Mais,Pense,5u7Nm1nRMAHWrzoVmCP7fo
2021,Conflito Violento,Ratos De Porão,3d2xlrGC9JGD7ycsf0e8mF
2021,Refuse / Resist,Sepultura,6JW8wliOEwaDZ231ZY7cf4
2021,Come Down,Anderson .Paak,3jK9MiCrA42lLAdMGUZpwa
2021,Sabotage,Beastie Boys,03r4iKL2g2442PT9n2UKsx
2021,A Vida Em Seus Metodos Diz Calma,Di Melo,4KyZtyl55zzHoBJUp07Doe
2021,SICKO MODE,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY
2021,Atordoado,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2021,O Cobrador,Merdada,06k1ymDbt7FGnEqnvFqzJ2
2021,Kilario,Di Melo,4KyZtyl55zzHoBJUp07Doe
2021,Parabéns aos Envolvidos,Surra,5TM5LOr6mxQGod2sH9Uz9e
2021,Backseat Freestyle,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2021,Domination,Pantera,14pVkFUHDL207LzLHtSA18
2021,Eleito por Ninguém,Dead Fish,7Lvg39k5XgXevGR767ikYI
2021,World Painted Blood,Slayer,1IQ2e1buppatiN1bxUVkrk
2021,Carne,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2021,Não Deixe O Mar Te Engolir,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5
2021,Say So,Doja Cat,5cj0lLjcoR7YOSnhnX0Po5
2021,Rise Above,Black Flag,5Mhs3Eu8lU6sRCtRYsmABV
2021,You Can't Bring Me Down,Suicidal Tendencies,3WPKDlucMsXH6FC1XaclZC
2021,Mars For The Rich,King Gizzard & The Lizard Wizard,6XYvaoDGE0VmRt83Jss9Sn
2021,Se O Mundo Acabasse Em Mel,Di Melo,4KyZtyl55zzHoBJUp07Doe
2021,Good Trip,Forfun,1qIAsl3tIpnX0j4BMi0l5g
2021,Back In Bahia,Gilberto Gil,7oEkUINVIj1Nr3Wnj8tzqr
2021,You Don't Know Me,Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ
2021,"É Preciso Dar Um Jeito, Meu Amigo",Erasmo Carlos,6cHQUDAPGKRE2NbVjBlOcz
2021,Sem Saber,Djavan,5rrmaoBXZ7Jcs4Qb77j0YA
2021,"Punky Reggae Party - 12"" Version",Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD
2021,Bridge Burning,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2021,Loteria Da Babilônia,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2021,Cagar na Rua,Os Pedrero,20AgDgpylgasUMPZ8l5xEw
2021,Jesus of Suburbia,Green Day,7oPftvlwr6VrsViSDV7fJY
2021,Samurai - JAH-VAN,Dada Yute,4mZqYlVhIZJnJtbF39kDjj
2021,Umaextrapunkprumextrafunk,Black Alien,6aCbXH85qN6xo54C7atSMx
2021,Jorge Maravilha,Chico Buarque,6tOsSffQQIXmK8TqsDck8t
2021,Our Town,Sticky Fingers,3ZGr7nQBXDU2WhyXgRVbt0
2021,Azul - JAH-VAN,Fernanda Abreu,23T5kuXiRZWsH5w1lxowMh
2021,Cruel,Sérgio Sampaio,0ttwBh6o5To3XujSD4x3uA
2021,Samurai (feat. Stevie Wonder),Djavan,5rrmaoBXZ7Jcs4Qb77j0YA
2021,Rockixe,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2021,Utopia,Pense,5u7Nm1nRMAHWrzoVmCP7fo
2021,Lero-Lero,Edu Lobo,6u5P4S3NSj4EDNegDlOevO
2021,Costa Verde,Forfun,1qIAsl3tIpnX0j4BMi0l5g
2021,Cala A Boca Zebedeu,Sérgio Sampaio,0ttwBh6o5To3XujSD4x3uA
2021,Todo Momento É o Agora,Pense,5u7Nm1nRMAHWrzoVmCP7fo
2021,Revólver,Dead Fish,7Lvg39k5XgXevGR767ikYI
2021,Epic,Faith No More,6GbCJZrI318Ybm8mY36Of5
2021,Waiting Room,Fugazi,62sC6lUEWRjbFqXpMmOk4G
2021,Merenda,Surra,5TM5LOr6mxQGod2sH9Uz9e
2021,Rei de Açúcar,Dead Fish,7Lvg39k5XgXevGR767ikYI
2021,FEBRE DO RATO},Marcelo D2,1vEN3d3dJbmdHQpXD6AIkL
2021,That's My Way,Edi Rock,2fYAyTS2erZgqEHKHYqgi2
2021,Meu Bem Querer - JAH-VAN,Seu Jorge,0i1s9WcIu0PrUvHzALgofo
2021,Um Girassol Da Cor Do Seu Cabelo,Lô Borges,1mZbRiSVb2ExneAlDbBiiT
2021,War Inside My Head,Suicidal Tendencies,3WPKDlucMsXH6FC1XaclZC
2021,Você Sabe Com Quem Está Falando?,Pense,5u7Nm1nRMAHWrzoVmCP7fo
2021,Amiga Da Minha Mulher,Seu Jorge,0i1s9WcIu0PrUvHzALgofo
2021,Dedo Na Ferida - Live,Emicida,2d9LRvQJnAXRijqIJDDs2K
2021,Reconvexo - Ao Vivo,Caetano Veloso,7HGNYPmbDrMkylWqeFCOIQ
2021,De Noite Na Cama,Erasmo Carlos,6cHQUDAPGKRE2NbVjBlOcz
2021,Didático,Dead Fish,7Lvg39k5XgXevGR767ikYI
2021,Bete Balanço,Barão Vermelho,5zq0SGWxrmzpTSXkBEQzMj
2021,Levanta e Vai,Pense,5u7Nm1nRMAHWrzoVmCP7fo
2021,Sleep Now In the Fire,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj
2021,Destruir Tudo de Novo,Dead Fish,7Lvg39k5XgXevGR767ikYI
2021,Cara Esperto,Forfun,1qIAsl3tIpnX0j4BMi0l5g
2021,Baile funky,Raimundos,3CfJckVRuukdJSvK3r89yJ
2021,"Augusta, Angélica e Consolação",Tom Zé,1gIa65d5ICT2xVWiUJ3u27
2021,Fora do Mapa,Dead Fish,7Lvg39k5XgXevGR767ikYI
2021,Hc3,Planet Hemp,3nasa4yabzvUeb6DzejDYU
2021,Rinha de Magnata,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2021,Gota a Gota,Pense,5u7Nm1nRMAHWrzoVmCP7fo
2021,W / Brasil (Chama o síndico),Jorge Ben Jor,5JYtpnUKxAzXfHEYpOeeit
2021,A Minha Menina,Os Mutantes,5C0gCCG8N5Dh5dZytIgzLX
2021,Por quem os sinos dobram,Raul Seixas,7jrRQZg4FZq6dwpi3baKcu
2021,Friday I'm In Love,The Cure,7bu3H8JO7d0UbMoVzbo70s
2021,O Telefone Tocou Novamente,Jorge Ben Jor,5JYtpnUKxAzXfHEYpOeeit
2021,Easy,Faith No More,6GbCJZrI318Ybm8mY36Of5
2021,Seu Namorado É um Cuzão,Forfun,1qIAsl3tIpnX0j4BMi0l5g
2021,Rei Lacoste,MD Chefe,6yZKPB8eRoJesHjtxPxSLs
2021,Oldboy,Dead Fish,7Lvg39k5XgXevGR767ikYI
2021,Ébano,Luiz Melodia,1zZjt7cDeeJSLWZYK34r7W
2021,Alright,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2021,Banned in D.C.,Bad Brains,1oVj9JmPUPg4SQ2uerV2xc
2021,Everything Sux,Descendents,1FGH4Bh7g9W6V4fUcKZWp5
2021,Hey Govinda,Marco Schultz,6fS33A6HpL1XvIUx8QAkI4
2021,Nem um Dia - JAH-VAN,Chico César,3vlUveVfzPXzhiPGjHHxOH
2021,From Hell do Céu,Black Alien,6aCbXH85qN6xo54C7atSMx
2021,Viva (Melô Dos Vileiros) - Live,Criolo,37ZflmHTdxkSLQuT8w9NBs
2021,Jimmy James - Remastered 2009,Beastie Boys,03r4iKL2g2442PT9n2UKsx
2021,Faltando um Pedaço - JAH-VAN,Zeca Baleiro,7LunbFWIm3RPQpywjOSSd8
2021,Existência,Pense,5u7Nm1nRMAHWrzoVmCP7fo
2021,Tô,Tom Zé,1gIa65d5ICT2xVWiUJ3u27
2021,Demorô - Live,Criolo,37ZflmHTdxkSLQuT8w9NBs
2021,Terra do Nunca,Forfun,1qIAsl3tIpnX0j4BMi0l5g
2021,"Corpo, Mente, Espírito",Pense,5u7Nm1nRMAHWrzoVmCP7fo
2021,Diesel,Dead Fish,7Lvg39k5XgXevGR767ikYI
2019,Waiting Room,Fugazi,62sC6lUEWRjbFqXpMmOk4G
2019,Our Town,Sticky Fingers,3ZGr7nQBXDU2WhyXgRVbt0
2019,Ratamahatta,Sepultura,6JW8wliOEwaDZ231ZY7cf4
2019,You Only Live Once,The Strokes,0epOFNiUfyON9EYx7Tpr6V
2019,Redbone,Childish Gambino,73sIBHcqh3Z3NyqHKZ7FOL
2019,Siga,Dead Fish,7Lvg39k5XgXevGR767ikYI
2019,Outcast At Last,Sticky Fingers,3ZGr7nQBXDU2WhyXgRVbt0
2019,Walk,Pantera,14pVkFUHDL207LzLHtSA18
2019,Breakout,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2019,Conflito Violento,Ratos De Porão,3d2xlrGC9JGD7ycsf0e8mF
2019,Eleito por Ninguém,Dead Fish,7Lvg39k5XgXevGR767ikYI
2019,World Painted Blood,Slayer,1IQ2e1buppatiN1bxUVkrk
2019,Fome do cão,Raimundos,3CfJckVRuukdJSvK3r89yJ
2019,Roots Bloody Roots,Sepultura,6JW8wliOEwaDZ231ZY7cf4
2019,Cowboys from Hell,Pantera,14pVkFUHDL207LzLHtSA18
2019,Repentless,Slayer,1IQ2e1buppatiN1bxUVkrk
2019,Atordoado,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2019,Lexicon Devil,Germs,39zgKjGWsiZzJ9h6gbrPFY
2019,Fucking Hostile,Pantera,14pVkFUHDL207LzLHtSA18
2019,Songbird,Oasis,2DaxqgrOhkeH0fpeiQq2f4
2019,DNA.,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2019,Body Count's in the House,Body Count,5KCph1z3jaSwhtwPzoYp6i
2019,Bridge Burning,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2019,One,Metallica,2ye2Wgw4gimLv2eAKyk1NB
2019,Roubando Comida,Dead Fish,7Lvg39k5XgXevGR767ikYI
2019,No Control,Bad Religion,2yJwXpWAQOOl5XFzbCxLs9
2019,I'm Like A Lawyer With The Way I'm Always Trying To Get You Off (Me & You),Fall Out Boy,4UXqAaa6dQYAk18Lv7PEgX
2019,Rock 'n' Roll High School - 2002 Remaster,Ramones,1co4F2pPNH8JjTutZkmgSm
2019,Queda Livre,Dead Fish,7Lvg39k5XgXevGR767ikYI
2019,Minha Escolinha,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2019,Given Up,Linkin Park,6XyY86QOPPrYVGvF9ch6wz
2019,Jesus of Suburbia,Green Day,7oPftvlwr6VrsViSDV7fJY
2019,Procrastinando,Dead Fish,7Lvg39k5XgXevGR767ikYI
2019,Carne,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2019,Helter Skelter - Remastered 2009,The Beatles,3WrFJ7ztbogyGnTHbHJFl2
2019,30 Kgs de Merda,Surra,5TM5LOr6mxQGod2sH9Uz9e
2019,Killing In The Name,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj
2019,Good Times Bad Times - 1993 Remaster,Led Zeppelin,36QJpDe2go2KgaRleHCDTp
2019,Tão Iguais,Dead Fish,7Lvg39k5XgXevGR767ikYI
2019,Blitzkrieg Bop - 2016 Remaster,Ramones,1co4F2pPNH8JjTutZkmgSm
2019,The Evil Has Landed,Queens of the Stone Age,4pejUc4iciQfgdX6OKulQn
2019,Domination,Pantera,14pVkFUHDL207LzLHtSA18
2019,54-46 Was My Number,The Maytals,6eHPmq8aR8X4TZIMvrD9Bo
2019,XXX. FEAT. U2.,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2019,Spin the Black Circle,Pearl Jam,1w5Kfo2jwwIPruYS2UWh56
2019,De costas para o mar,Rodox,4xlLXZhyat8hNIvgArQEak
2019,Aqui É Hip-Hop,Matilha Cultural,4J3Jp6LAb0VIMPKxDw60Gf
2019,"King's Dead (with Kendrick Lamar, Future & James Blake)",Jay Rock,28ExwzUQsvgJooOI0X1mr3
2019,Parabéns aos Envolvidos,Surra,5TM5LOr6mxQGod2sH9Uz9e
2019,Take Five,New York Ska-Jazz Ensemble,0ADVX4vKQN1saCsOdl67Fj
2019,The Blister Exists,Slipknot,05fG473iIaoy82BF1aGhL8
2019,American Psycho,Misfits,1cXi8ALPQCBHZbf0EgP4Ey
2019,Hoje,Dead Fish,7Lvg39k5XgXevGR767ikYI
2019,Cego de jericó,Rodox,4xlLXZhyat8hNIvgArQEak
2019,Saw Red,Sublime,0EdvGhlC1FkGItLOWQzG4J
2019,Forbidden Zone,Misfits,1cXi8ALPQCBHZbf0EgP4Ey
2019,This Is a Call,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2019,(sic),Slipknot,05fG473iIaoy82BF1aGhL8
2019,HUMBLE.,Kendrick Lamar,2YZyLoL8N0Wb9xBt1NhZWg
2019,Não Deixe O Mar Te Engolir,Charlie Brown Jr.,1on7ZQ2pvgeQF4vmIA09x5
2019,Teenagers,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb
2019,Self Care,Mac Miller,4LLpKhyESsyAXpc4laK94U
2019,Bulls On Parade,Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj
2019,Institutionalized,Suicidal Tendencies,3WPKDlucMsXH6FC1XaclZC
2019,War Pigs,Black Sabbath,5M52tdBnJaKSvOpJGz8mfZ
2019,Rinha de Magnata,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2019,Merenda,Surra,5TM5LOr6mxQGod2sH9Uz9e
2019,Poxa!,Os Pedrero,20AgDgpylgasUMPZ8l5xEw
2019,Helena,My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb
2019,Qual É o Rosto de Deus?,BRAZA,5F0iFhw7bZE7a8INjualJn
2019,Não Escolha,Surra,5TM5LOr6mxQGod2sH9Uz9e
2019,Run,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2019,Conta Comigo,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2019,Gone,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
2019,Área 51,Black Alien,6aCbXH85qN6xo54C7atSMx
2019,Ace of Spades,Motörhead,1DFr97A9HnbV3SKTJFu62M
2019,Shining,Misfits,1cXi8ALPQCBHZbf0EgP4Ey
2019,Os Hipsters do Centro,Os Pedrero,20AgDgpylgasUMPZ8l5xEw
2019,Womanarchist,Bad Cop Bad Cop,226ZwHRFmxyMqgXCoEkUbq
2019,Attitude,Bad Brains,1oVj9JmPUPg4SQ2uerV2xc
2019,Pompem,Raimundos,3CfJckVRuukdJSvK3r89yJ
2019,Autonomia,Dead Fish,7Lvg39k5XgXevGR767ikYI
2019,Ontem,CPM 22,2Jw4Lrfjnyv2QsDoBgnrAP
2019,Espelho da Alma,Pense,5u7Nm1nRMAHWrzoVmCP7fo
2019,Riders,Yung Buda,34JhhuxlkDFSA5ek4AuZOp
2019,Subconsciente,BNegão & Seletores de Frequencia,1cpyFBSbDQgC05pKUhzNyt
2019,Eu te Odeio 3,Os Pedrero,20AgDgpylgasUMPZ8l5xEw
2019,Palhas do coqueiro,Raimundos,3CfJckVRuukdJSvK3r89yJ
2019,2am,Slightly Stoopid,6MxlVTY6PmY8Nyn16fvxtb
2019,SICKO MODE,Travis Scott,0Y5tJX1MQlPlqiwlOH1tJY
2019,Jesus Walks,Kanye West,5K4W6rqBFWDnAN6FQUkS6x
2019,Andar na pedra,Raimundos,3CfJckVRuukdJSvK3r89yJ
2019,1 X 0 Eu,Dibob,5unSnRQbVY6bEHkfNfgX5R
2019,Umaextrapunkprumextrafunk,Black Alien,6aCbXH85qN6xo54C7atSMx
2019,Sad Songs,Sticky Fingers,3ZGr7nQBXDU2WhyXgRVbt0
2019,Jump (feat. Gizzle),Lupe Fiasco,01QTIT5P1pFP3QnnFSdsJf
2019,Da Lama ao Caos,Chico Science,7HnkRhoGqYLTasI52iJoE7
2019,Waiting In Vain,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD
2019,One by One,Sticky Fingers,3ZGr7nQBXDU2WhyXgRVbt0
2019,Meus Próprios Meios,Oficina G3,0gO5Vbklho8yrBrUdHhuLH
2016,Proprietários do Terceiro Mundo,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Didático,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Bridge Burning,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2016,Um Homem Só,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Minha Escolinha,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Diversidade,Zander,2U9BIqZBwHMRy5KspZpzt9
2016,Siga,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Rua Augusta - Live,Emicida,2d9LRvQJnAXRijqIJDDs2K
2016,Rinha de Magnata,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Hump de Bump,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5
2016,Não,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Me Ensina,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Hoje Cedo,Emicida,2d9LRvQJnAXRijqIJDDs2K
2016,Diesel,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Bastian Contra o Nada,Zander,2U9BIqZBwHMRy5KspZpzt9
2016,Karma Police,Radiohead,4Z8W4fKeB5YxbusRsdQVPb
2016,Mambo,Tropkillaz,5bzWtCkjIAMgN93gLt56SO
2016,Autonomia,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Só nós 2,Detonautas,5AlUDdksfPP7l4Qm22MJA9
2016,Voltar a Viver,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Arlandria,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2016,Keys to the Kingdom,Linkin Park,6XyY86QOPPrYVGvF9ch6wz
2016,Beatle,Attaque 77,5rI6C5mJm6GYXbGHhpHTu9
2016,Fragmento,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Queda Livre,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Olhos Queimando,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Sanca,Zander,2U9BIqZBwHMRy5KspZpzt9
2016,Creep,Radiohead,4Z8W4fKeB5YxbusRsdQVPb
2016,A Vida e a Merda,Gonorants,4WjV7uiUHhgmX8RSMkmYX6
2016,Michel Oghata,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Borboleta Azul,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,O Retorno de Saturno,Detonautas,5AlUDdksfPP7l4Qm22MJA9
2016,Afasia,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Subprodutos,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Escapando,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Rex Space,Bullet Bane,78B9QufospnmmneH4UbHK0
2016,Auxílio Paletó,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Mariô - Live,Criolo,37ZflmHTdxkSLQuT8w9NBs
2016,Dani California,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5
2016,Sabotage,Beastie Boys,03r4iKL2g2442PT9n2UKsx
2016,Tão Iguais,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Atletas de Fristo,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Até quando esperar,Detonautas,5AlUDdksfPP7l4Qm22MJA9
2016,Briga de Carroceiro,Gonorants,4WjV7uiUHhgmX8RSMkmYX6
2016,Festa Jovem,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Procrastinando,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Baby Baby,Tropkillaz,5bzWtCkjIAMgN93gLt56SO
2016,The Same Blood,Questions,1WZWsJmrN68AsyGFdAUFOC
2016,Mente Positiva,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,So Much I,Red Hot Chili Peppers,0L8ExT028jH3ddEcZwqJJ5
2016,912 Passos,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,Sem Sinal,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,No Sleep Till Brooklyn,Beastie Boys,03r4iKL2g2442PT9n2UKsx
2016,Dedo Na Ferida - Live,Emicida,2d9LRvQJnAXRijqIJDDs2K
2016,No Surprises,Radiohead,4Z8W4fKeB5YxbusRsdQVPb
2016,Tenha Dó,Los Hermanos,7Brxri4l1ATShikyHXsEr6
2016,Você Me Encantou Demais - Ao Vivo,Natiruts,4PhdYoQGH8s1xee81dqQOO
2016,Gaiola,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,Mulheres Negras,Dead Fish,7Lvg39k5XgXevGR767ikYI
2016,We Are Terceiro Mundo,BRAZA,5F0iFhw7bZE7a8INjualJn
2016,Umbigo,Mukeka di Rato,2WEABapGGzYET6Dq5tmIDi
2016,With You,Linkin Park,6XyY86QOPPrYVGvF9ch6wz
2016,These Days,Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD
2016,Rebellion (feat. Daron Malakian),Linkin Park,6XyY86QOPPrYVGvF9ch6wz
